work_year,target,employment_type,job_title,salary,salary_currency,employee_residence,remote_ratio,company_location
0.933090760892103,4,2,23,-0.031904811635065596,19,75,-1.04837274073339,70
0.933090760892103,3,2,33,-0.05924794193307575,19,75,-1.04837274073339,70
0.933090760892103,3,2,33,-0.09947663069203137,19,75,-1.04837274073339,70
0.933090760892103,3,2,25,-0.12995140968420021,19,75,-1.04837274073339,70
0.933090760892103,3,2,25,-0.18055291111392657,19,75,-1.04837274073339,70
0.933090760892103,1,2,41,-0.13661080493106734,19,56,1.0282812738738005,53
0.933090760892103,1,2,22,-0.22325721148881794,19,56,1.0282812738738005,53
-0.4019626865857902,3,2,69,1.781988197419124,12,39,-0.010045733429794819,38
0.933090760892103,1,2,8,-0.00711156130146925,19,75,-1.04837274073339,70
0.933090760892103,1,2,8,-0.12339103890197053,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,0.07468635990647121,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,0.013762795844100834,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,0.0029517999173094963,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.03139731125379877,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,0.06391373595972688,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,0.04287103722427316,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,0.08037655320569949,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.03325401996575057,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,0.010069183313124723,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.013946724973067804,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.008745464967986833,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.10739858786302572,19,75,1.0282812738738005,70
0.933090760892103,4,2,88,-0.026309929383050844,19,75,-1.04837274073339,70
0.933090760892103,4,2,88,-0.08833637842032059,19,75,-1.04837274073339,70
0.933090760892103,2,2,47,0.05989086708383131,19,75,-1.04837274073339,70
0.933090760892103,2,2,47,-0.03139731125379877,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,0.026160658816706976,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.05491562160518822,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.04686988385339709,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.12361384394740475,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,0.0342063965684981,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.04253756352550956,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,0.032968590760530235,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.011035405712727384,19,75,1.0282812738738005,70
0.933090760892103,4,2,8,0.1225857312574037,19,75,-1.04837274073339,70
0.933090760892103,4,2,8,-0.06345648168016649,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.11804371781154936,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.15951021237847285,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,0.032968590760530235,19,75,1.0282812738738005,70
0.933090760892103,4,2,47,-0.011035405712727384,19,75,1.0282812738738005,70
0.933090760892103,4,2,23,0.08619424050314846,19,75,-1.04837274073339,70
0.933090760892103,4,2,23,-0.00045216605460213406,19,75,-1.04837274073339,70
0.933090760892103,4,2,31,0.08631802108394523,19,75,1.0282812738738005,70
0.933090760892103,4,2,31,-0.0523162294084557,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.020875961886071916,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.08833637842032059,19,75,1.0282812738738005,70
0.933090760892103,3,2,47,0.3708895763357576,9,32,-1.04837274073339,31
0.933090760892103,4,2,69,-0.07472051453267407,19,63,1.0282812738738005,70
0.933090760892103,3,2,6,-0.17993400820994263,7,39,1.0282812738738005,20
-0.4019626865857902,1,2,1,0.11095035666250577,19,39,-0.010045733429794819,38
0.933090760892103,3,2,69,-0.148988863010746,7,57,1.0282812738738005,54
0.933090760892103,4,2,18,-0.030283286026627693,19,75,-1.04837274073339,70
0.933090760892103,4,2,18,-0.10034309475760889,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,0.01811492106491585,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.04377536933347743,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.03139731125379877,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.08709857261235272,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.20469012436929995,7,26,-1.04837274073339,25
0.933090760892103,4,2,47,-0.21583037664101073,7,26,-1.04837274073339,25
0.933090760892103,4,2,47,-0.13042177589122803,19,75,-1.04837274073339,70
0.933090760892103,4,2,47,-0.17374497917010331,19,75,-1.04837274073339,70
0.933090760892103,1,2,69,-0.058386429090730114,19,75,-1.04837274073339,70
0.933090760892103,1,2,69,-0.07981408543246184,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,0.008212474601172925,19,75,1.0282812738738005,70
0.933090760892103,4,2,33,-0.03139731125379877,19,75,1.0282812738738005,70
0.933090760892103,4,2,25,-0.009364367871970767,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.13128823995680552,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.0809095435725134,19,75,-1.04837274073339,70
0.933090760892103,4,2,25,-0.17993400820994263,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.056153427413156085,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.09662967733370528,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.03861371911425143,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,-0.14366629803648417,19,75,-1.04837274073339,70
0.933090760892103,4,2,4,-0.0716260000127544,19,75,-1.04837274073339,70
0.933090760892103,4,2,4,-0.11624889938999595,19,75,-1.04837274073339,70
0.933090760892103,4,2,33,0.045717990582599254,19,75,-1.04837274073339,70
